timestamp,merchant_name,category,amount,currency
2024-05-22 11:52:41+00:00,Del Molino Roa Sl,Restaurants,-6.7,EUR
2024-05-22 21:55:08+00:00,Un Bocado,Restaurants,-22.3,EUR
2024-05-22 22:35:27+00:00,SUPERMARKET,Groceries,-3.0,EUR
2024-05-23 10:57:04+00:00,Del Molino Roa,Restaurants,-3.0,EUR
2024-05-23 12:46:30+00:00,Vueling,Travel & Transportation,-76.99,EUR
2024-05-23 15:20:04+00:00,Chandigarh Cafe,Restaurants,-6.0,EUR
2024-05-23 18:24:10+00:00,Levaduramadre,Restaurants,-2.75,EUR
2024-05-23 19:21:39+00:00,Mercadona,Groceries,-8.3,EUR
2024-05-23 23:06:22+00:00,Sabor Tropical,Restaurants,-18.0,EUR
2024-05-24 12:59:38+00:00,Barcelona Suc 23,Shopping,-3.8,EUR
2024-05-24 13:16:22+00:00,MacxiPA,Restaurants,-2.0,EUR
2024-05-24 17:59:17+00:00,Mercadona,Groceries,-7.85,EUR
2024-05-24 18:00:43+00:00,Levaduramadre,Restaurants,-1.8,EUR
2024-05-25 13:21:05+00:00,Mercadona,Groceries,-9.37,EUR
2024-05-25 15:27:31+00:00,Domino's pizza,Restaurants,-4.99,EUR
2024-05-25 15:35:55+00:00,Joan Miró Foundation,Entertainment,-9.0,EUR
2024-05-25 20:30:40+00:00,Tabacs,Shopping,-4.35,EUR
2024-05-25 21:00:55+00:00,Ali Restaurant,Restaurants,-7.0,EUR
2024-05-25 23:52:30+00:00,McDonald's,Restaurants,-4.51,EUR
2024-05-27 10:22:51+00:00,Cines Verdi Barcelona,Entertainment,-24.5,EUR
2024-05-27 13:38:09+00:00,Del Molino Roa Sl,Restaurants,-5.6,EUR
2024-05-27 16:19:03+00:00,Jotas Bread,Restaurants,-1.4,EUR
2024-05-27 17:28:11+00:00,Flashh Barcelona,Entertainment,-11.0,EUR
2024-05-27 18:01:18+00:00,Flashh Barcelona,Entertainment,-1.5,EUR
2024-05-27 21:03:49+00:00,Mercadona,Groceries,-3.3,EUR
2024-05-27 22:25:32+00:00,Cines Verdi Barcelona,Entertainment,-1.5,EUR
2024-05-28 10:09:06+00:00,Del Molino Roa Sl,Restaurants,-1.2,EUR
2024-05-28 12:38:43+00:00,Mercadona,Groceries,-12.5,EUR
2024-05-28 16:54:55+00:00,Mercadona,Groceries,-4.75,EUR
2024-05-29 13:32:48+00:00,Del Molino Roa,Restaurants,-1.15,EUR
2024-05-29 20:31:45+00:00,Mercadona,Groceries,-5.39,EUR
2024-05-29 21:51:22+00:00,Amovens,Travel & Transportation,-129.22,EUR
2024-05-30 10:13:02+00:00,Tabacos,Shopping,-5.05,EUR
2024-05-30 10:58:14+00:00,Don Fresc,Groceries,-2.7,EUR
2024-05-30 12:16:23+00:00,Raco De La Mora,Restaurants,-5.2,EUR
2024-05-30 14:34:24+00:00,MacxiPA,Restaurants,-2.33,EUR
2024-05-30 19:27:35+00:00,AUCAT,Travel & Transportation,-4.81,EUR
2024-05-30 19:42:30+00:00,Zona Blava,Travel & Transportation,-0.6,EUR
2024-05-30 21:32:00+00:00,La Punta La Guineu,Restaurants,-32.6,EUR
2024-05-30 21:58:34+00:00,AUCAT,Travel & Transportation,-8.05,EUR
2024-05-30 23:27:38+00:00,YEGO,Travel & Transportation,-4.29,EUR
2024-05-31 17:18:42+00:00,Tabacos,Shopping,-4.35,EUR
2024-05-31 18:19:25+00:00,Supermercat,Groceries,-3.7,EUR
2024-05-31 20:45:42+00:00,Antonias Burger,Restaurants,-33.0,EUR
2024-05-31 23:48:18+00:00,Cerveseria Universitat,Restaurants,-30.5,EUR
2024-06-01 02:04:55+00:00,Míramelindo,Entertainment,-20.0,EUR
2024-06-01 05:38:21+00:00,Bicing,Travel & Transportation,-1.4,EUR
2024-06-01 13:04:17+00:00,Too Good To Go,Groceries,-2.99,EUR
2024-06-01 15:03:39+00:00,Raza Gulraiz,Groceries,-1.0,EUR
2024-06-01 19:43:45+00:00,Farmàcia Bonanova,Shopping,-7.63,EUR
2024-06-01 20:33:28+00:00,Mercadona,Groceries,-11.01,EUR
2024-06-02 01:01:23+00:00,Be One Gran Teatro,Entertainment,-10.0,EUR
2024-06-02 17:01:09+00:00,Bar Nino,Restaurants,-3.6,EUR
2024-06-02 18:15:33+00:00,Primavera Sound,Entertainment,-15.0,EUR
2024-06-02 19:23:13+00:00,Primavera Sound,Entertainment,-13.0,EUR
2024-06-02 20:04:30+00:00,Primavera Sound,Entertainment,-10.0,EUR
2024-06-02 21:43:49+00:00,honest greens,Restaurants,-26.44,EUR
2024-06-03 14:03:01+00:00,Mercadona,Groceries,-12.25,EUR
2024-06-03 16:34:11+00:00,Bar Urquinaona,Restaurants,-21.3,EUR
2024-06-03 20:55:53+00:00,Mercadona,Groceries,-9.13,EUR
2024-06-04 15:51:53+00:00,Panino Silvestre,Restaurants,-1.8,EUR
2024-06-04 21:28:50+00:00,Putxet Sport,Entertainment,-70.31,EUR
2024-06-05 14:47:54+00:00,Mercadona,Groceries,-15.72,EUR
2024-06-05 15:11:40+00:00,Mercadona,Groceries,-1.61,EUR
2024-06-06 12:34:13+00:00,Mercadona,Groceries,-36.32,EUR
2024-06-06 15:30:17+00:00,Mercadona,Groceries,-3.0,EUR
2024-06-06 17:08:15+00:00,Granier,Restaurants,-1.4,EUR
2024-06-07 16:33:50+00:00,Mercadona,Groceries,-13.07,EUR
2024-06-08 00:52:51+00:00,Bar Centro,Restaurants,-12.48,EUR
2024-06-08 14:56:30+00:00,Bar Triton,Restaurants,-8.15,EUR
2024-06-08 21:21:19+00:00,Restaurant Asiatic Han,Restaurants,-17.3,EUR
2024-06-09 11:21:01+00:00,MacxiPA,Restaurants,-1.1,EUR
2024-06-09 16:27:59+00:00,Carrefour,Groceries,-4.72,EUR
2024-06-10 12:15:45+00:00,Mercadona,Groceries,-14.93,EUR
2024-06-10 12:17:31+00:00,Levaduramadre,Restaurants,-1.8,EUR
2024-06-10 17:19:33+00:00,Del Molino Roa,Restaurants,-1.25,EUR
2024-06-10 20:07:59+00:00,Carrefour,Groceries,-2.79,EUR
2024-06-11 09:33:24+00:00,MacxiPA,Restaurants,-1.8,EUR
2024-06-11 12:36:53+00:00,Del Molino Roa,Restaurants,-5.6,EUR
2024-06-11 18:45:20+00:00,Mercadona,Groceries,-11.98,EUR
2024-06-11 20:56:31+00:00,Mercadona,Groceries,-16.19,EUR
2024-06-13 12:03:43+00:00,Jotas Bread,Restaurants,-2.6,EUR
2024-06-13 13:53:49+00:00,Del Molino Roa Sl,Restaurants,-5.6,EUR
2024-06-13 18:20:39+00:00,Mercadona,Groceries,-6.7,EUR
2024-06-13 20:27:33+00:00,Panino Silvestre,Restaurants,-20.2,EUR
2024-06-13 21:46:36+00:00,Alcampo,Groceries,-2.98,EUR
2024-06-14 10:32:38+00:00,Omio,Travel & Transportation,-8.31,EUR
2024-06-14 11:04:07+00:00,Omio,Travel & Transportation,-5.24,EUR
2024-06-14 12:51:14+00:00,Farmacia Bassegoda,Shopping,-16.95,EUR
2024-06-14 16:53:57+00:00,Mercadona,Groceries,-13.48,EUR
2024-06-15 01:27:22+00:00,YEGO,Travel & Transportation,-1.98,EUR
2024-06-15 15:41:31+00:00,Tabacos,Shopping,-4.35,EUR
2024-06-15 20:54:19+00:00,Uber,Travel & Transportation,-31.33,EUR
2024-06-15 22:45:02+00:00,FREE NOW,Travel & Transportation,-21.55,EUR
2024-06-16 00:14:56+00:00,Elements 4 Dance,Entertainment,-19.0,EUR
2024-06-16 07:26:16+00:00,Bicing,Travel & Transportation,-0.35,EUR
2024-06-17 10:28:06+00:00,Mercadona,Groceries,-21.85,EUR
2024-06-17 12:48:03+00:00,Mercadona,Groceries,-11.92,EUR
2024-06-17 16:06:37+00:00,Jotas Bread,Restaurants,-1.4,EUR
2024-06-17 19:32:36+00:00,Mustafa's Gemüse Kebap,Restaurants,-6.5,EUR
2024-06-18 13:52:40+00:00,Del Molino Roa Sl,Restaurants,-6.75,EUR
2024-06-18 18:30:16+00:00,Bar Triton,Restaurants,-3.1,EUR
2024-06-19 12:29:59+00:00,Bar Can Tornemi,Restaurants,-1.4,EUR
2024-06-19 15:22:08+00:00,Jotas Bread,Restaurants,-2.6,EUR
2024-06-19 18:25:20+00:00,Amazon,Shopping,-18.73,EUR
2024-06-19 20:11:56+00:00,La Salumeria,Groceries,-30.16,EUR
2024-06-19 20:24:54+00:00,Alcampo,Groceries,-5.0,EUR
2024-06-20 12:27:01+00:00,Airbnb,Travel & Transportation,-213.6,EUR
2024-06-20 13:42:19+00:00,Del Molino Roa,Restaurants,-5.6,EUR
2024-06-20 14:19:14+00:00,Jotas Bread,Restaurants,-1.4,EUR
2024-06-20 21:24:22+00:00,Mercadona,Groceries,-21.58,EUR
2024-06-21 13:06:11+00:00,Del Molino Roa Sl,Restaurants,-5.6,EUR
2024-06-21 18:22:57+00:00,La Sagrada Familia,Entertainment,-18.54,EUR
2024-06-21 18:39:00+00:00,Ali Restaurant,Restaurants,-9.0,EUR
2024-06-21 19:18:19+00:00,Mercadona,Groceries,-7.21,EUR
2024-06-21 23:31:44+00:00,My Baggage,Travel & Transportation,-88.8,EUR
2024-06-22 01:41:38+00:00,Mendrugo,Restaurants,-14.0,EUR
2024-06-22 14:27:22+00:00,hostelworld.com,Travel & Transportation,-18.82,EUR
2024-06-22 14:29:00+00:00,Mercadona,Groceries,-18.34,EUR
2024-06-22 16:49:32+00:00,Antonias Burger,Restaurants,-25.0,EUR
2024-06-22 22:10:21+00:00,Carrefour,Groceries,-3.35,EUR
2024-06-23 13:16:11+00:00,Amovens,Travel & Transportation,-120.64,EUR
2024-06-23 13:19:51+00:00,Fundacio Gala - Salvador Dali,Entertainment,-31.0,EUR
2024-06-23 19:13:58+00:00,Ryanair,Travel & Transportation,-55.49,EUR
2024-06-24 15:30:26+00:00,Fazal Chak 3,Groceries,-1.0,EUR
2024-06-24 23:52:07+00:00,Mr Robinson,Entertainment,-2.97,EUR
2024-06-25 11:30:14+00:00,Catafal Forners,Restaurants,-3.1,EUR
2024-06-25 12:36:18+00:00,YEGO,Travel & Transportation,-2.97,EUR
2024-06-25 12:46:35+00:00,Primark,Shopping,-3.0,EUR
2024-06-25 17:06:20+00:00,Taquería Los Güeros,Restaurants,-5.0,EUR
2024-06-25 17:19:43+00:00,Taquería Los Güeros,Restaurants,-3.0,EUR
2024-06-25 21:16:26+00:00,YEGO,Travel & Transportation,-10.23,EUR
2024-06-25 22:42:59+00:00,hostelworld.com,Travel & Transportation,-21.11,EUR
2024-06-25 23:44:04+00:00,Omio,Travel & Transportation,-16.9,EUR
2024-06-26 00:05:18+00:00,YellowSquare,Travel & Transportation,-183.73,EUR
2024-06-26 04:20:20+00:00,FREE NOW,Travel & Transportation,-17.5,EUR
2024-06-26 13:37:43+00:00,Fundacio Gala - Salvador Dali,Entertainment,-14.1,EUR
2024-06-26 13:54:18+00:00,365,Restaurants,-10.2,EUR
2024-06-26 14:31:34+00:00,Mercadona,Groceries,-5.45,EUR
2024-06-27 11:56:10+00:00,el Fornet,Restaurants,-1.6,EUR
2024-06-27 15:17:49+00:00,Kachafruit Barna S.L.,Groceries,-3.38,EUR
2024-06-27 17:03:08+00:00,YEGO,Travel & Transportation,-6.93,EUR
2024-06-27 17:13:15+00:00,Mercadona,Groceries,-4.8,EUR
2024-06-27 19:20:32+00:00,YEGO,Travel & Transportation,-22.99,EUR
2024-06-28 08:42:32+00:00,Kiosko Ayala,Restaurants,-1.0,EUR
2024-06-28 13:54:22+00:00,honest greens,Restaurants,-30.25,EUR
2024-06-28 14:56:43+00:00,Estanco,Shopping,-4.35,EUR
2024-06-28 17:31:10+00:00,Kachafruit Barna S.L.,Groceries,-2.43,EUR
2024-06-28 18:22:19+00:00,Mercadona,Groceries,-6.24,EUR
2024-06-28 20:47:58+00:00,YEGO,Travel & Transportation,-3.96,EUR
2024-06-29 11:47:33+00:00,Cabify,Travel & Transportation,-34.45,EUR
2024-06-29 14:53:40+00:00,Condis,Groceries,-2.57,EUR
2024-06-29 15:20:12+00:00,Primark,Shopping,-18.5,EUR
2024-06-29 19:07:15+00:00,Mercadona,Groceries,-2.95,EUR
2024-06-29 19:52:56+00:00,McDonald's,Restaurants,-7.22,EUR
2024-06-29 21:26:15+00:00,Cabify,Travel & Transportation,-36.19,EUR
2024-06-29 21:58:18+00:00,Ali Restaurant,Restaurants,-13.5,EUR
2024-06-29 22:15:47+00:00,Anita Gelato,Restaurants,-5.8,EUR
